/net1 X,/net1 Y,/net7 X,/net7 Y,/time X,/time Y,/net20 X,/net20 Y,/net6 X,/net6 Y
2.780942501745816e-08,0.2721764218887717,2.780942501745816e-08,0.0002716481458972452,2.780942501745816e-08,-0.04645516888843635,2.780942501745816e-08,0.7075868252434196,2.780942501745816e-08,-0.05218815954714141
2.784628574421852e-08,0.4384543820694662,2.784628574421852e-08,0.0003666563059822108,2.784628574421852e-08,0.04420568545908166,2.784628574421852e-08,0.6922611228686161,2.784628574421852e-08,-0.1243750540750032
2.786170075763156e-08,0.515895085369264,2.786170075763156e-08,0.0003901546076701787,2.786170075763156e-08,0.08812993943962498,2.786170075763156e-08,0.6861916183724952,2.786170075763156e-08,-0.157293052492072
2.789211716849681e-08,0.6711788146423886,2.789211716849681e-08,0.0004074269917574854,2.789211716849681e-08,0.1781042731425714,2.789211716849681e-08,0.6734205487797529,2.789211716849681e-08,-0.221807244539524
2.792031955670301e-08,0.7920350772586807,2.792031955670301e-08,0.0003197794204288777,2.792031955670301e-08,0.2492290060862672,2.792031955670301e-08,0.6618654431965202,2.792031955670301e-08,-0.2641826683691241
2.794202575734006e-08,0.8466970057067864,2.794202575734006e-08,0.0001746508132163706,2.794202575734006e-08,0.2814069081073015,2.794202575734006e-08,0.6526641550919465,2.794202575734006e-08,-0.2800275879041569
2.796216507937097e-08,0.8701412989612144,2.796216507937097e-08,7.806845253492911e-05,2.796216507937097e-08,0.2951822938970641,2.796216507937097e-08,0.6443404755416253,2.796216507937097e-08,-0.2913693571794105
2.798353108447772e-08,0.882455800284411,2.798353108447772e-08,4.199515840145862e-05,2.798353108447772e-08,0.3024832537203547,2.798353108447772e-08,0.6352867743688121,2.798353108447772e-08,-0.3016023147472127
2.80031614898598e-08,0.8887699238285008,2.80031614898598e-08,2.506146197265434e-05,2.80031614898598e-08,0.3062965838540369,2.80031614898598e-08,0.6275691606893765,2.80031614898598e-08,-0.3094399131192272
2.80287496375128e-08,0.8936609873843835,2.80287496375128e-08,1.449178631317915e-05,2.80287496375128e-08,0.3093344630832822,2.80287496375128e-08,0.6207536082837256,2.80287496375128e-08,-0.3153267589796094
2.804634658835801e-08,0.8956506792637561,2.804634658835801e-08,9.354807862496187e-06,2.804634658835801e-08,0.3106231364886813,2.804634658835801e-08,0.6165261455697825,2.804634658835801e-08,-0.3182623095956099
2.807317329417901e-08,0.897526661607115,2.807317329417901e-08,5.013930926182993e-06,2.807317329417901e-08,0.311904919421149,2.807317329417901e-08,0.6094808756278538,2.807317329417901e-08,-0.3221684466139284
2.81e-08,0.898505213642975,2.81e-08,2.040403906813997e-06,2.81e-08,0.312649486957326,2.81e-08,0.602791969001091,2.81e-08,-0.3255206145551059
2.81267411767151e-08,0.8989603305764633,2.81267411767151e-08,7.03055782592951e-07,2.81267411767151e-08,0.3130617730909533,2.81267411767151e-08,0.5958687679929727,2.81267411767151e-08,-0.3250124105594012
2.816409521143592e-08,0.8993725251253991,2.816409521143592e-08,-2.08949622583905e-06,2.816409521143592e-08,0.313490328790985,2.816409521143592e-08,0.5862875260875814,2.816409521143592e-08,-0.3219056144287116
2.820732607851899e-08,0.8995430374529814,2.820732607851899e-08,-5.527843262696848e-06,2.820732607851899e-08,0.313767847082323,2.820732607851899e-08,0.5760687308578568,2.820732607851899e-08,-0.3162759876922042
2.82438362731893e-08,0.8996131483862263,2.82438362731893e-08,-9.538854591857716e-06,2.82438362731893e-08,0.3139294404376622,2.82438362731893e-08,0.5710860226175608,2.82438362731893e-08,-0.2994392266971362
2.82717269696053e-08,0.899631404737512,2.82717269696053e-08,-1.767144440509456e-05,2.82717269696053e-08,0.3140150307318336,2.82717269696053e-08,0.5675784888385339,2.82717269696053e-08,-0.2824795907386289
2.831749507206416e-08,0.8996482129775297,2.831749507206416e-08,-3.739473704968316e-05,2.831749507206416e-08,0.314120931077941,2.831749507206416e-08,0.5613844106801443,2.831749507206416e-08,-0.2524447179988791
