/net1 X,/net1 Y,/net7 X,/net7 Y,/time X,/time Y,/net20 X,/net20 Y,/net6 X,/net6 Y
4.984504201902139e-09,0.0008794301395622095,4.984504201902139e-09,0.883496261960118,4.984504201902139e-09,0.3101927099645003,4.984504201902139e-09,0.4728724130803693,4.984504201902139e-09,0.02016470142265955
4.998288930352558e-09,0.0005136904708071647,4.998288930352558e-09,0.8794658680644972,4.998288930352558e-09,0.307636794640084,4.998288930352558e-09,0.4723826554337054,4.998288930352558e-09,0.02022265046396939
5.01182503378209e-09,0.0002602287571556114,5.01182503378209e-09,0.874395923420501,5.01182503378209e-09,0.3045161923755378,5.01182503378209e-09,0.4722476423633212,5.01182503378209e-09,0.02044333916502419
5.032763890181835e-09,3.1670698565409e-05,5.032763890181835e-09,0.863559416403503,5.032763890181835e-09,0.2979888744155471,5.032763890181835e-09,0.4722638587425402,5.032763890181835e-09,0.02080739481318418
5.050134289773963e-09,-3.157589829914803e-05,5.050134289773963e-09,0.8508253594027386,5.050134289773963e-09,0.2904099468011826,5.050134289773963e-09,0.4722150693809152,5.050134289773963e-09,0.02111739859373327
5.068215437191946e-09,-6.591617989732136e-05,5.068215437191946e-09,0.8325239850832298,5.068215437191946e-09,0.2795409356854587,5.068215437191946e-09,0.4722202497672959,5.068215437191946e-09,0.02141334802939266
5.090041747244904e-09,-0.0001103784565775142,5.090041747244904e-09,0.8012165091771811,5.090041747244904e-09,0.2609536528825697,5.090041747244904e-09,0.4721854186033345,5.090041747244904e-09,0.02179182794114058
5.125877738959255e-09,-0.0002332177803611372,5.125877738959255e-09,0.7099827222441747,5.125877738959255e-09,0.2069334891920887,5.125877738959255e-09,0.4721754784048415,5.125877738959255e-09,0.02238539560988792
5.152536963448715e-09,-0.0003462413132911784,5.152536963448715e-09,0.6003221867024762,5.152536963448715e-09,0.1426128482805556,5.152536963448715e-09,0.472147747259142,5.152536963448715e-09,0.02284453093365637
5.184147506593835e-09,-0.0004343018769732139,5.184147506593835e-09,0.4300274835392319,5.184147506593835e-09,0.0446914700743762,5.184147506593835e-09,0.4721402899342336,5.184147506593835e-09,0.02336270868030128
5.208712132554839e-09,-0.0004525702648397313,5.208712132554839e-09,0.2791265415412766,5.208712132554839e-09,-0.03900289372440755,5.208712132554839e-09,0.4721178994284174,5.208712132554839e-09,0.02377004901981499
5.236488502728069e-09,-0.000360387387703368,5.236488502728069e-09,0.1226937332562024,5.236488502728069e-09,-0.1211530375035785,5.236488502728069e-09,0.4721073758207132,5.236488502728069e-09,0.02420754820288572
5.256375295346029e-09,-0.000200267796066812,5.256375295346029e-09,0.05216797639583439,5.256375295346029e-09,-0.1568863217102161,5.256375295346029e-09,0.4720871428683374,5.256375295346029e-09,0.02453575851179425
