/out1 (G=1) X,/out1 (G=1) Y,/out1 (G=3) X,/out1 (G=3) Y,/out1 (G=5) X,/out1 (G=5) Y,/out1 (G=7) X,/out1 (G=7) Y,/out1 (G=9) X,/out1 (G=9) Y
2.575996062817461e-09,0.00803063198235447,2.58862160752834e-09,0.02369043003272952,2.558101146209136e-09,0.04081063350728492,2.51406076027992e-09,0.05829478026796721,2.456200616651792e-09,0.07159455771368219
2.6e-09,0.007820640961523991,2.6e-09,0.02337936777074737,2.579736281655882e-09,0.03978862861135028,2.54037913055809e-09,0.05752476836445399,2.482980981172741e-09,0.07390064072430173
2.608125e-09,0.007668311911813397,2.608125e-09,0.02291349668598959,2.6e-09,0.03883140699337119,2.588587978979765e-09,0.0555069723758896,2.517000311815894e-09,0.0749966736165437
2.618834645727514e-09,0.007467525431024561,2.61625e-09,0.0224476256012318,2.608125e-09,0.03804134660309612,2.6e-09,0.05502931877100301,2.562696123719315e-09,0.07286006811850818
2.640253937182541e-09,0.007009877553601183,2.632500000000001e-09,0.02145625206513637,2.617587906114706e-09,0.03712119062794277,2.608125e-09,0.05398556326863382,2.6e-09,0.07018291081884062
2.670126968591271e-09,0.006304820725875073,2.665000000000001e-09,0.01908267430462546,2.636513718344119e-09,0.03505927563292582,2.61625e-09,0.05254514194176375,2.608125e-09,0.06867284631884012
2.7e-09,0.005599763898148953,2.682500000000001e-09,0.01780459397204272,2.664508534296461e-09,0.03154308876313214,2.632352778264129e-09,0.04969039914379327,2.624375e-09,0.06565271731883916
2.705416666666667e-09,0.005069132946328571,2.7e-09,0.01652651363945998,2.7e-09,0.0270853125123804,2.659996896224336e-09,0.04467164218701532,2.650005761220791e-09,0.05915025666761953
2.71625e-09,0.003582458868641898,2.705416666666667e-09,0.01485817911002266,2.705416666666667e-09,0.0241871620404199,2.679998448112168e-09,0.04073275768461727,2.675002880610395e-09,0.05308124854332678
2.737916666666668e-09,0.0004401837331500329,2.713055555555555e-09,0.01165761239223806,2.71625e-09,0.01595005219382933,2.7e-09,0.03719755097346741,2.687501440305198e-09,0.05002670977962338
2.776215919502348e-09,-0.005127419474776388,2.728333333333332e-09,0.004513316619867595,2.737916666666665e-09,-0.001900095329379702,2.705416666666667e-09,0.03303409633904893,2.693750720152599e-09,0.04841075211542079
2.806508476453431e-09,-0.009638343011354394,2.751794583826843e-09,-0.006557702475779759,2.758556313466083e-09,-0.01980355231188544,2.713889406184833e-09,0.02385087095601684,2.7e-09,0.0467947944512181
2.824704387329906e-09,-0.01299296043867215,2.78285827046524e-09,-0.02220251537323232,2.789396381584223e-09,-0.04744623746356787,2.730321741735784e-09,0.003900026759529406,2.705416666666667e-09,0.04138784145664261
2.842900298206382e-09,-0.01635622279039893,2.812043693429466e-09,-0.03758285526432645,2.812602672719533e-09,-0.07168280206983035,2.749054052300556e-09,-0.01978433184173031,2.709674263624755e-09,0.03600924085721246
2.879292119959333e-09,-0.02315796851651904,2.865118292123278e-09,-0.07311817993907249,2.848698266902514e-09,-0.1172102294829349,2.774335215893644e-09,-0.05349294773553705,2.718189457540931e-09,0.02210264509597734
2.952075763465236e-09,-0.02964038517051502,2.883378808159442e-09,-0.08608018175722748,2.875171199243216e-09,-0.1517823893282099,2.812977104596946e-09,-0.1114937362016574,2.731725218445247e-09,2.308886769188979e-05
3.002102483051334e-09,-0.03156344942045224,2.919899840231771e-09,-0.1026082536462137,2.91535780230909e-09,-0.1915543857070476,2.852363414279961e-09,-0.1856919325355652,2.744981574862329e-09,-0.02279097965952863
3.019530269759549e-09,-0.03187026253054753,2.962752897081465e-09,-0.1091613528419689,2.958590781279083e-09,-0.2030811267333612,2.875039425536628e-09,-0.2261130318927889,2.771494287696493e-09,-0.07067847599070293
