/out6 (G=1) X,/out6 (G=1) Y,/out6 (G=3) X,/out6 (G=3) Y,/out6 (G=5) X,/out6 (G=5) Y,/out6 (G=7) X,/out6 (G=7) Y,/out6 (G=9) X,/out6 (G=9) Y
2.750314343139014e-08,0.01087373289065307,2.743515530880828e-08,0.02936251721191789,2.738000027265904e-08,0.04197653003500618,2.72501925272072e-08,0.0205806615472322,2.720975e-08,0.01378174062927095
2.752205527454078e-08,0.01098108302311879,2.745811123916334e-08,0.03016384335993958,2.740076705356473e-08,0.04664802712821303,2.727825018396546e-08,0.02740128416373693,2.722247789085013e-08,0.01775529284645231
2.754293014691669e-08,0.01107008915768957,2.750096623794705e-08,0.03159716064489585,2.740364144523238e-08,0.04683278378168963,2.729586232541088e-08,0.03168459827624481,2.723381690007567e-08,0.0212944164242478
2.758467989166852e-08,0.01124560061839133,2.75180180961676e-08,0.03188672478181796,2.740939022856767e-08,0.04713717576677362,2.730648231140143e-08,0.03478969712316387,2.7247879070667e-08,0.0256875244098121
2.76e-08,0.01130676542396731,2.753748697340337e-08,0.03215417497145768,2.741802621157948e-08,0.04766098434532956,2.732772228338253e-08,0.04167868945061261,2.72730345830143e-08,0.03354552831669387
2.7608125e-08,0.0112309723029807,2.757642472787491e-08,0.03263869014921755,2.742543827847293e-08,0.04806742268174288,2.734116448887779e-08,0.04603064390273446,2.730778670617088e-08,0.04521583948773086
2.76159400361105e-08,0.01115641869487302,2.76e-08,0.03291956457709781,2.743848759066728e-08,0.04884228860474884,2.736167984926696e-08,0.05268411713999057,2.732208339271481e-08,0.05116644036075532
2.763157010833149e-08,0.01100792392329603,2.7608125e-08,0.03268923026508624,2.745858887765137e-08,0.04997960996197143,2.739351829995175e-08,0.06299784120386424,2.73340582237517e-08,0.05615661545693713
2.766283025277348e-08,0.01067944907068301,2.761869175737503e-08,0.03238274152392899,2.748786080924671e-08,0.05168447541623829,2.740029693545037e-08,0.0651246973917753,2.735800788582549e-08,0.06611923444428146
2.77e-08,0.01021426612011213,2.76398252721251e-08,0.03177183894019148,2.751008812315011e-08,0.05265430587149474,2.740317563926792e-08,0.06537315360633811,2.73761662751699e-08,0.07368751707030054
2.770541666666667e-08,0.01010774213733191,2.767427505105159e-08,0.03059269338323432,2.755454275095691e-08,0.05380421604576959,2.740634297951618e-08,0.06559971439916457,2.739432466451431e-08,0.08123918549749912
2.771625e-08,0.009855148530022922,2.77e-08,0.0295839997950847,2.757660967430429e-08,0.05416572639070381,2.741206868439189e-08,0.06608691485650055,2.740306369607628e-08,0.0839345452259245
2.773791666666667e-08,0.009039443470939448,2.770541666666667e-08,0.02925751748248909,2.758830483715215e-08,0.05438048873407536,2.741762306787014e-08,0.06651821507126889,2.740949977995671e-08,0.08459677182742481
2.777580556340653e-08,0.007017708387476411,2.771625e-08,0.0284714598558486,2.76e-08,0.05448564187886743,2.742726131458816e-08,0.06732260290284835,2.741444154709382e-08,0.08510926885592261
2.780570178737049e-08,0.005217425872503944,2.773791666666667e-08,0.02600709892576035,2.7608125e-08,0.05410966133535626,2.7444719454083e-08,0.06871988356003898,2.742424318883183e-08,0.08614222146022173
2.782260115977346e-08,0.004246862212800435,2.776260330821324e-08,0.0219660233412788,2.761483046280466e-08,0.05379104423000701,2.747054623903605e-08,0.07083016206310946,2.743352458131913e-08,0.08710656954084627
2.783950053217644e-08,0.003168185155084985,2.780087096741092e-08,0.01426305897297917,2.762824138841396e-08,0.0531561725184336,2.750437432387492e-08,0.07338387769730322,2.74479846570428e-08,0.08862015629006489
2.78732992769824e-08,0.0006986682958738097,2.781218202472077e-08,0.012170199674326,2.765506323963258e-08,0.0517004026017678,2.752748181202513e-08,0.07435878649625169,2.747006912961908e-08,0.09088346864808232
