/out1 (G=1) X,/out1 (G=1) Y,/out1 (G=3) X,/out1 (G=3) Y,/out1 (G=5) X,/out1 (G=5) Y,/out1 (G=7) X,/out1 (G=7) Y,/out1 (G=9) X,/out1 (G=9) Y
2.621515392528474e-09,0.008214466620663958,2.576933758245215e-09,0.02567938472860902,2.579609207450839e-09,0.04269328796896105,2.588891700845937e-09,0.05977480162086615,2.552583493180237e-09,0.07733703908785666
2.648296177585421e-09,0.007803085113066005,2.6e-09,0.02544532022536503,2.6e-09,0.04232219792618637,2.6e-09,0.05965068379722117,2.578424040123513e-09,0.07684695833587019
2.7e-09,0.006967762050885117,2.608125e-09,0.02511912185301746,2.608125e-09,0.04176808184445976,2.608125e-09,0.05890902295950953,2.589212020061756e-09,0.07664235812627883
2.705416666666667e-09,0.006582562018612823,2.618522080584928e-09,0.02470170514360578,2.617630264183054e-09,0.04111983326047332,2.61625e-09,0.05792592895970099,2.6e-09,0.07643775791668747
2.71625e-09,0.005583966238168763,2.639316241754784e-09,0.02376242168745819,2.636640792549161e-09,0.03968630369298404,2.632210053972011e-09,0.05599482332320829,2.608125e-09,0.07549780353501975
2.737916666666665e-09,0.003533023775285899,2.669658120877392e-09,0.02224572813573006,2.668863347337217e-09,0.0369326576613459,2.659237854128424e-09,0.05268709087563718,2.615029635562263e-09,0.07441917893775456
2.776241658595364e-09,-0.0001068956140475828,2.684829060438696e-09,0.02148738135986598,2.684431673668608e-09,0.03560223366785254,2.679618927064212e-09,0.0500492270434065,2.628838906686788e-09,0.07226192974322418
2.806502596416849e-09,-0.003077824672910224,2.7e-09,0.02072903458400191,2.7e-09,0.03427180967435917,2.7e-09,0.0474113632111758,2.654061741477507e-09,0.06832168267693139
2.824694687539811e-09,-0.005148314185884421,2.705416666666667e-09,0.01952514006858145,2.705416666666667e-09,0.0321758944793433,2.705416666666667e-09,0.04450173668424561,2.677030870738754e-09,0.06439449440642699
2.842886778662772e-09,-0.00724299749846586,2.71227920207599e-09,0.0175923661450417,2.712411664332687e-09,0.02872961442718802,2.714015913200818e-09,0.03823276848407178,2.688515435369377e-09,0.06237462647816912
2.879270960908696e-09,-0.01149672874478634,2.726004272894638e-09,0.01339822767777218,2.726401659664728e-09,0.02121975796965558,2.730611412542995e-09,0.02512981103776958,2.694257717684688e-09,0.06136469251404024
2.952039325400543e-09,-0.01566937787256491,2.752285420443014e-09,0.005338368042868406,2.747751812549914e-09,0.009539144078460312,2.74922342029281e-09,0.009767194218647935,2.7e-09,0.06035475854991129
3.018488371789807e-09,-0.01725490751600156,2.784302635076691e-09,-0.004820128405217139,2.774279282357917e-09,-0.005765562030684613,2.774487720993922e-09,-0.0122031258575106,2.705416666666667e-09,0.05653760372835556
3.052060755100085e-09,-0.01755276907041372,2.811826276430052e-09,-0.01448191800737183,2.799935557241091e-09,-0.02132248192864239,2.806335570906839e-09,-0.04261080908202293,2.709578165492566e-09,0.05285743798981542
3.076030377550042e-09,-0.01776272398854799,2.866873559136774e-09,-0.03782582623546477,2.810796247717403e-09,-0.02879302705426488,2.82678313288153e-09,-0.06666139102170064,2.717901163144364e-09,0.04400772074134135
3.1e-09,-0.01796734845579098,2.884150156033597e-09,-0.04540980695368885,2.823092643209009e-09,-0.03856142833382298,2.845647234125423e-09,-0.09081476274299803,2.730961778296212e-09,0.03012877912393773
3.147939244899916e-09,-0.01701000275448011,2.918703349827244e-09,-0.05536531090521483,2.847685434192221e-09,-0.05841599636095326,2.88195359151617e-09,-0.1379258759197245,2.743650511483553e-09,0.01593786176582605
3.212003649960417e-09,-0.01524492608373661,2.962850288521901e-09,-0.06012320517135051,2.872588900986654e-09,-0.07949395991554489,2.917144874204782e-09,-0.1690180282224105,2.769027977858234e-09,-0.01393286446879527
